patent_id,patent_date,fields,forward5,Y,CTO,STO,PK,SK,TCT,MF,TS,NC,COL,INV,TKH,CKH,PKH,TTS,CTS,PTS,mean_conf_pro,mean_conf_anti,var_conf_pro,var_conf_anti,conf_gap_change,H_final,delta_H,cross_domain_support,cross_domain_attack,same_domain_support,same_domain_attack,acceptability_gap,fact_ratio_pro,fact_ratio_anti,final_prediction,prediction_volatility,final_pred_technology,final_pred_application,final_pred_user,final_pred_ecosystem,final_pred_businessmodel,total_rounds,term_unanimous,term_extended_debate,semantic_coherence
9032933,2015-05-19,13,1,0,0.0,0.0,1,2,1932.0,F02M37,6,8,0,2,341,5,336,867,6,861,0.7,0.5577,0.001471,0.002633,0.0125,0.9261,0.0171,10.2,9.8,3.4,1.6,9.6,0.1667,0.0,1,0.12,1,0,1,1,1,5,0,1,0.8263
9032940,2015-05-19,08,2,0,0.6122448979591837,0.6122448979591837,7,1,2520.0,F02D41,2,15,0,3,366,104,262,2422,776,1646,0.7833,0.65,0.002778,0.0,0.5525,0.6971,0.1282,19.0,1.0,4.0,1.0,23.0,4.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6813
9032941,2015-05-19,08,1,0,0.0,0.0,1,0,3262.0,F02D41,6,19,0,3,8361,811,7550,12943,1765,11178,0.7778,0.6,0.000617,0.0,-0.65,0.7219,0.1213,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6971
9037384,2015-05-19,09,0,0,0.5866666666666667,0.7733333333333333,15,0,3311.0,F02B37,3,19,0,1,702,70,632,373,34,339,0.77,0.5833,0.000686,0.000556,-0.6113,0.7608,0.1507,8.0,12.0,2.0,3.0,10.0,1.0,0.0,1,0.6,1,1,1,1,1,1,1,0,0.8071
9038376,2015-05-26,01,1,0,,,0,0,,F01N3,3,13,0,2,7564,1098,6466,50783,8313,42470,0.79,0.0,0.0019,0.0,-0.08,0.6547,0.1566,19.0,1.0,2.0,3.0,21.0,3.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6511
9038381,2015-05-26,09,3,0,0.53125,0.53125,10,2,8687.0,F02B37,5,12,0,2,2416,154,2262,18711,419,18292,0.65,0.5333,0.0,0.002778,0.4125,0.9854,-0.0044,12.0,8.0,3.0,2.0,-15.0,0.5,0.0,0,0.2,0,0,0,0,1,1,1,0,0.6946
9038384,2015-05-26,"01,08,09",3,0,0.0,0.375,4,1,4417.0,F02D23,3,12,0,3,17768,1260,16508,128537,10264,118273,0.7614,0.55,0.000355,0.005,-0.566,0.7832,0.1281,8.0,12.0,2.0,3.0,10.0,1.0,0.0,1,0.6,1,1,1,1,1,1,1,0,0.7656
9038582,2015-05-26,04,1,0,0.7465277777777778,0.9305555555555556,25,2,3430.0,F02B25,9,18,0,1,5463,298,5165,46190,2599,43591,0.7889,0.5,0.001543,0.0,-0.57,0.6771,0.1719,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6997
9038586,2015-05-26,12,19,1,0.8428819444444444,0.9036458333333334,50,34,3573.5,F01L1,2,20,0,4,5204,139,5065,56803,1281,55522,0.7,0.5667,0.0,0.002778,0.43,0.9705,-0.0027,12.0,8.0,4.0,1.0,-16.0,0.0,0.0,0,0.2,1,0,0,0,0,1,1,0,0.7141
9038611,2015-05-26,08,2,0,0.78125,0.84375,8,0,3006.5,F02B47,7,19,0,6,7564,1098,6466,50783,8313,42470,0.7811,0.5,0.001077,0.0,-0.556,0.7072,0.1419,16.0,4.0,4.0,1.0,20.0,4.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7206
9038754,2015-05-26,07,1,0,0.5,0.5,3,0,5404.0,B60K6,3,17,0,1,1685,25,1660,9379,90,9289,0.7036,0.6193,0.001078,0.003049,-0.405,0.9458,-0.0605,10.75,9.25,3.0,2.0,11.25,2.0,0.0,0,0.25,0,0,0,0,0,4,0,1,0.8345
9044833,2015-06-02,09,6,1,0.4444444444444444,0.6666666666666667,3,0,4536.0,B21K25,5,7,0,1,1558,175,1383,14030,810,13220,0.65,0.6611,0.0,0.006543,0.58,0.8599,0.089,16.0,4.0,3.0,2.0,-19.0,0.5,0.0,0,0.2,0,0,1,0,0,1,1,0,0.672
9046008,2015-06-02,12,0,0,0.7291666666666667,0.8908179012345679,84,17,4826.5,F01L9,5,2,0,4,41,10,31,331,118,213,0.7722,0.65,0.000617,0.0,0.6,0.7644,0.0469,16.0,4.0,3.0,2.0,19.0,2.0,0.0,1,0.2,1,1,0,1,1,1,1,0,0.6649
9046015,2015-06-02,01,0,0,0.5,0.5,2,1,2922.5,F01N3,7,13,0,2,19992,780,19212,137776,6804,130972,0.775,0.0,0.000625,0.0,-0.05,0.7219,0.0894,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7229
9046032,2015-06-02,09,0,0,0.0,0.0,1,2,4403.0,F02D23,6,20,0,1,8403,814,7589,13179,1787,11392,0.7778,0.5,0.001173,0.0,-0.55,0.7174,0.1316,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7079
9046045,2015-06-02,01,0,0,0.7999999999999999,0.7999999999999999,5,3,4613.0,F02D29,5,5,0,1,10187,647,9540,109531,7734,101797,0.65,0.55,0.0,0.007222,0.455,0.9476,0.0392,7.0,13.0,5.0,0.0,-12.0,0.5,0.0,0,0.2,1,0,0,0,0,1,1,0,0.7571
9046049,2015-06-02,13,2,0,0.7222222222222222,0.7222222222222222,6,1,1228.5,F02D41,3,14,0,3,11,2,9,23,0,23,0.78,0.0,0.0011,0.0,-0.06,0.6995,0.1118,16.0,4.0,4.0,1.0,20.0,4.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7444
9046059,2015-06-02,"01,08",0,0,0.0,0.0,1,0,7112.0,F02D41,5,4,0,4,1270,91,1179,14477,1820,12657,0.7333,0.5417,0.000556,0.002014,-0.31,0.9884,-0.0262,7.0,13.0,2.0,3.0,6.0,1.0,0.0,0,0.3,0,0,0,0,0,2,0,1,0.743
9046104,2015-06-02,09,0,0,0.0,0.5,2,10,1333.5,F02B37,4,3,0,7,829,71,758,7544,1036,6508,0.7889,0.65,0.002099,0.0,0.5625,0.6971,0.1142,19.0,1.0,4.0,1.0,23.0,2.0,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6289
9048765,2015-06-02,09,5,0,0.1420118343195264,0.4970414201183433,14,2,4718.0,F02D29,4,9,0,1,0,0,0,0,0,0,0.7,0.5833,0.002143,0.003889,0.1875,0.9235,-0.0426,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.2,1,0,1,1,1,1,1,0,0.7351
9050964,2015-06-09,01,2,0,0.0,0.0,1,3,4872.0,B60W10,7,12,1,5,10783,664,10119,112365,7873,104492,0.0,0.56,0.0,0.0019,0.04,0.9942,-0.0205,11.0,9.0,3.0,2.0,-14.0,0.0,0.0,0,0.0,0,0,0,0,0,1,1,0,0.7291
9050972,2015-06-09,"01,09",4,0,0.880499405469679,0.9429250891795482,63,40,5841.5,B60W20,12,8,1,2,20,12,8,777,754,23,0.7889,0.65,0.002099,0.0,0.5625,0.6971,0.1142,18.0,2.0,4.0,1.0,22.0,3.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6498
9051871,2015-06-09,09,4,0,0.0,0.5,2,2,4004.0,F02D23,3,10,0,3,8430,816,7614,13270,1794,11476,0.7778,0.85,0.001173,0.0,0.7125,0.6771,0.1342,17.0,3.0,4.0,1.0,21.0,3.0,0.0,1,0.2,1,1,1,0,1,1,1,0,0.7429
9051901,2015-06-09,08,3,0,0.6122448979591837,0.6122448979591837,7,0,2618.0,F02M25,3,20,0,2,7603,1102,6501,50984,8349,42635,0.7889,0.5,0.00321,0.0,-0.57,0.6641,0.1849,16.0,4.0,3.0,2.0,19.0,4.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6699
9051903,2015-06-09,08,2,0,0.6849999999999999,0.78,21,1,4161.5,F02B33,4,18,0,1,5491,300,5191,46331,2607,43724,0.7833,0.5,0.001111,0.0,-0.56,0.6995,0.1495,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7362
9056609,2015-06-16,01,0,0,0.72,0.72,6,2,6951.0,B60W10,2,20,0,3,57,0,57,38,0,38,0.7188,0.525,0.002461,0.000625,-0.475,0.8705,0.0148,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7605
9057319,2015-06-16,09,1,0,0.0,0.3199999999999998,5,1,6776.0,F02B37,4,15,0,3,1560,177,1383,14065,816,13249,0.7611,0.65,0.000988,0.0,0.625,0.7962,0.015,16.0,4.0,3.0,2.0,19.0,2.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.7018
9057320,2015-06-16,"08,09",0,0,,,0,1,,F02D23,4,10,0,3,30917,252,30665,300520,1803,298717,0.7778,0.5,0.000617,0.0,-0.55,0.7219,0.1271,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7415
9057324,2015-06-16,09,0,0,0.666364870982345,0.9198732458125848,47,0,3213.0,F02B75,7,20,0,2,5501,301,5200,46439,2610,43829,0.725,0.6045,0.000625,0.002934,-0.45,0.9649,-0.0668,9.5,10.5,3.0,2.0,5.5,0.6667,0.0,0,0.2,0,0,0,0,0,2,0,1,0.8404
9057331,2015-06-16,"01,13",0,0,0.0,0.0,1,1,4032.0,F01N3,4,2,0,3,17844,1264,16580,129021,10320,118701,0.7725,0.5,0.000544,0.0,-0.536,0.7474,0.1393,12.0,8.0,3.0,2.0,15.0,4.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7581
9057336,2015-06-16,01,1,0,,,0,1,,F02D1,6,5,0,2,17844,1264,16580,129021,10320,118701,0.7786,0.6,0.000612,0.005,0.025,0.7644,0.1092,13.0,7.0,3.0,2.0,14.0,2.0,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6539
9057349,2015-06-16,14,0,0,0.0,0.0,1,1,5642.0,F02M61,2,10,0,5,17947,874,17073,123841,5767,118074,0.7725,0.6,0.000544,0.0025,-0.636,0.7474,0.1247,12.0,8.0,3.0,2.0,15.0,2.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.6874
9057351,2015-06-16,08,3,0,0.6399999999999999,0.72,5,1,3024.0,F02D41,4,10,0,4,7616,1105,6511,51055,8362,42693,0.7808,0.65,0.001361,0.0,-0.04,0.7353,0.076,13.0,7.0,3.5,1.5,16.5,1.6667,0.0,1,0.4,1,1,1,1,1,2,0,1,0.7903
9061682,2015-06-23,07,1,0,,,0,0,,B60L9,6,13,0,1,17873,1268,16605,129189,10338,118851,0.78,0.0,0.0011,0.0,-0.06,0.6995,0.1118,17.0,3.0,3.0,2.0,20.0,0.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6892
9062577,2015-06-23,08,3,0,0.4444444444444444,0.4444444444444444,3,0,5257.0,B60T7,10,7,0,5,817,59,758,8996,756,8240,0.7833,0.65,0.001667,0.0,0.575,0.7195,0.0918,18.0,2.0,2.0,3.0,20.0,3.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.597
9062594,2015-06-23,09,5,0,0.7674858223062382,0.8695652173913043,24,1,3906.0,F02B37,1,24,0,1,50,26,24,38,23,15,0.7778,0.55,0.000617,0.0,-0.6,0.7219,0.1256,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7449
9062595,2015-06-23,09,3,0,0.7165532879818595,0.8707482993197279,21,1,8673.0,F02B33,4,20,0,1,0,0,0,0,0,0,0.7412,0.6,0.001286,0.0025,-0.586,0.8252,0.0469,12.0,8.0,3.0,2.0,15.0,1.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.739
9062615,2015-06-23,09,0,0,0.625,0.625,4,0,1200.5,F02B33,2,12,0,3,38318,433,37885,440282,5793,434489,0.7778,0.5,0.000617,0.0,-0.55,0.7219,0.1271,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7352
9062625,2015-06-23,14,0,0,0.0,0.5,6,0,4203.5,G06F19,4,6,1,3,3901,292,3609,9487,449,9038,0.7856,0.65,0.001225,0.0,-0.714,0.6911,0.1447,16.0,4.0,4.0,1.0,20.0,4.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7156
9062632,2015-06-23,"01,09",0,0,0.4444444444444444,0.4444444444444444,3,0,8785.0,F02B33,3,4,0,2,1265,162,1103,3742,277,3465,0.75,0.5938,0.0,0.003398,-0.0625,0.9462,-0.0249,12.0,8.0,3.0,2.0,-13.0,1.0,0.0,0,0.0,0,0,0,0,1,1,1,0,0.6691
9062635,2015-06-23,08,3,0,0.7257617728531857,0.8088642659279779,19,0,3528.0,F02B33,4,22,0,2,375,107,268,2452,789,1663,0.775,0.55,0.000475,0.0025,-0.59,0.7408,0.1402,12.0,8.0,4.0,1.0,14.0,1.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7554
9066168,2015-06-23,01,1,0,0.4800000000000001,0.4800000000000001,10,1,7612.5,F01N1,5,20,0,2,32,15,17,7,5,2,0.7167,0.5786,0.002222,0.004184,0.2083,0.9458,-0.0227,8.0,12.0,3.0,2.0,9.0,1.5,0.0,0,0.2,0,0,0,1,0,1,1,0,0.7285
9067590,2015-06-30,"01,09",0,0,0.6875,0.8125,8,2,1599.5,B60K6,4,12,0,3,722,71,651,394,35,359,0.7722,0.65,0.000617,0.0,0.6,0.7644,0.0469,16.0,4.0,4.0,1.0,20.0,3.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6615
9068499,2015-06-30,09,1,0,0.8395061728395061,0.8641975308641976,12,1,4021.5,F04D29,4,7,0,1,1565,180,1385,14091,822,13269,0.7812,0.5,0.000586,0.0,-0.55,0.7219,0.1648,12.0,8.0,3.0,2.0,15.0,2.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7124
9068501,2015-06-30,09,2,0,0.7100591715976332,0.7100591715976332,14,0,5782.0,F02D23,5,6,0,6,7672,1112,6560,51253,8397,42856,0.77,0.0,0.0016,0.0,-0.04,0.7314,0.0799,17.0,3.0,3.0,2.0,20.0,3.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6972
9068519,2015-06-30,08,0,0,0.72,0.72,5,2,2688.0,B60T7,4,5,0,1,17905,1270,16635,129377,10359,119018,0.7614,0.6,0.002498,0.001667,-0.616,0.772,0.1321,8.0,12.0,2.0,3.0,10.0,1.0,0.0,1,0.6,1,1,1,1,1,1,1,0,0.6977
9068523,2015-06-30,08,0,0,0.0,0.0,1,5,5670.0,F02D41,3,6,0,4,11025,234,10791,56553,1649,54904,0.7563,0.575,0.002773,0.005625,-0.6117,0.7644,0.1232,12.0,8.0,3.0,2.0,15.0,2.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7443
9068526,2015-06-30,01,0,0,,,0,0,,F02D41,2,11,0,10,18010,876,17134,124170,5779,118391,0.65,0.6056,0.0,0.010247,0.525,0.881,0.106,10.0,10.0,3.0,2.0,-13.0,0.5,0.0,0,0.2,0,0,0,0,1,1,1,0,0.6704
9068534,2015-06-30,01,4,0,0.5,0.5,2,0,7437.5,F02M21,4,16,0,5,7672,1112,6560,51253,8397,42856,0.65,0.6,0.0,0.016667,0.4925,0.84,0.1528,16.0,4.0,5.0,0.0,-21.0,0.5,0.0,0,0.2,0,0,0,0,1,1,1,0,0.6345
9068539,2015-06-30,13,3,0,0.4376731301939059,0.925207756232687,19,0,4690.0,F02M51,9,20,0,1,5522,303,5219,46641,2620,44021,0.7891,0.6,0.001736,0.0025,-0.596,0.7205,0.1634,12.0,8.0,3.0,2.0,15.0,1.0,0.0,1,0.2,1,1,1,1,1,2,0,1,0.6702
9073424,2015-07-07,07,0,0,0.53125,0.84375,9,0,3062.5,B60K6,3,4,0,3,1031,41,990,363,26,337,0.78,0.0,0.0011,0.0,-0.06,0.6995,0.1118,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6812
9074521,2015-07-07,09,1,0,0.4081632653061224,0.7959183673469388,14,2,4893.0,F02B33,4,15,0,1,7697,1116,6581,51350,8426,42924,0.7944,0.5,0.001914,0.0,-0.58,0.6547,0.1943,16.0,4.0,4.0,1.0,20.0,1.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7211
9074523,2015-07-07,09,7,1,0.8177777777777777,0.9155555555555556,15,8,4053.0,F02D23,4,18,0,2,7697,1116,6581,51350,8426,42924,0.775,0.0,0.000625,0.0,-0.05,0.7219,0.0894,16.0,4.0,4.0,1.0,20.0,4.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6917
9074528,2015-07-07,13,0,0,0.5,0.5,2,3,8820.0,F02D19,6,6,0,1,926,62,864,5084,382,4702,0.65,0.55,0.0,0.001538,0.0,0.9928,-0.0118,7.0,13.0,2.0,3.0,1.0,0.6667,0.0,0,0.4,0,0,0,0,0,2,0,1,0.7625
9074540,2015-07-07,08,4,0,0.6228373702422145,0.754325259515571,17,0,2891.0,F02M25,2,20,0,1,377,108,269,2458,793,1665,0.785,0.0,0.002525,0.0,-0.09,0.6547,0.1706,19.0,1.0,3.0,2.0,22.0,3.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6593
9074541,2015-07-07,08,3,0,0.7755102040816326,0.8163265306122449,7,5,2835.0,F01N3,4,19,0,7,7697,1116,6581,51350,8426,42924,0.7778,0.55,0.000617,0.0,-0.6,0.7219,0.1256,16.0,4.0,4.0,1.0,20.0,4.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7262
9074548,2015-07-07,08,2,0,0.71875,0.71875,8,0,4035.5,F02D41,2,19,0,6,7697,1117,6580,51350,8426,42924,0.7725,0.5,0.001794,0.0,-0.5627,0.725,0.1757,12.0,8.0,3.0,2.0,15.0,2.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.6267
9074556,2015-07-07,02,1,0,0.7916666666666666,0.9027777777777778,12,1,8361.5,F02B47,2,25,0,1,0,0,0,0,0,0,0.7071,0.5423,0.001735,0.001864,0.1,0.9705,-0.0082,7.6667,12.3333,3.0,2.0,5.3333,0.75,0.0,0,0.2667,1,0,0,0,0,3,0,1,0.7567
9074560,2015-07-07,08,0,0,0.0,0.0,1,0,3437.0,F02B47,4,14,1,2,3938,297,3641,9548,453,9095,0.7875,0.525,0.001094,0.000625,-0.585,0.6995,0.1858,12.0,8.0,3.0,2.0,15.0,3.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7957
9074607,2015-07-07,01,1,0,0.0,0.0,1,0,4543.0,F04D29,2,2,0,1,15,1,14,0,0,0,0.73,0.54,0.0016,0.0034,0.0375,0.8721,0.0769,4.0,16.0,1.0,4.0,5.0,2.0,0.0,1,0.6,1,0,1,1,1,1,1,0,0.7056
9074656,2015-07-07,01,14,1,0.6666666666666667,0.6666666666666667,4,1,1638.0,B60K17,7,5,0,3,2202,141,2061,16047,603,15444,0.723,0.62,0.001761,0.0016,0.13,0.893,-0.0135,12.0,8.0,3.0,2.0,15.0,1.0,0.0,1,0.1,1,0,1,1,1,2,0,1,0.7709
9079506,2015-07-14,01,0,0,0.72,0.7999999999999999,5,0,2604.0,B60W20,5,23,0,2,1039,42,997,369,26,343,0.7667,0.65,0.001667,0.0,0.6125,0.7738,0.0375,16.0,4.0,4.0,1.0,20.0,4.0,0.0,1,0.2,1,1,1,0,1,1,1,0,0.7029
9079580,2015-07-14,01,0,0,0.4444444444444444,0.4444444444444444,3,0,5026.0,F02B47,5,11,0,2,18055,877,17178,124494,5784,118710,0.775,0.0,0.000625,0.0,-0.05,0.7219,0.0894,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7855
9080499,2015-07-14,09,2,0,0.7777777777777777,0.7777777777777777,6,4,1883.0,F02B33,9,16,0,5,7731,1120,6611,51484,8454,43030,0.775,0.0,0.003125,0.0,-0.07,0.6865,0.1387,18.0,2.0,4.0,1.0,22.0,3.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6008
9080535,2015-07-14,09,0,0,0.625,0.75,4,2,5386.5,F02B33,13,19,0,1,3,0,3,3,0,3,0.0,0.58,0.0,0.0101,-0.04,0.9176,0.0619,13.0,7.0,4.0,1.0,-17.0,0.0,0.0,0,0.0,0,0,0,0,0,1,1,0,0.6206
9085298,2015-07-21,01,0,0,0.5,0.5,2,1,7889.0,B60W20,7,6,0,3,1,0,1,0,0,0,0.79,0.0,0.0019,0.0,-0.08,0.6547,0.1566,18.0,2.0,3.0,2.0,21.0,4.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7358
9086011,2015-07-21,09,3,0,0.7820069204152249,0.8719723183391004,18,8,4102.0,F02D25,8,12,0,2,1573,181,1392,14228,831,13397,0.762,0.595,0.000216,0.003225,-0.4133,0.9458,-0.0242,9.5,10.5,3.0,2.0,11.5,1.6667,0.0,0,0.4,0,0,0,0,0,2,0,1,0.8164
9086012,2015-07-21,09,2,0,0.7904,0.9056,39,5,7847.0,F02B33,7,16,0,3,5228,141,5087,57329,1312,56017,0.6937,0.5647,0.001523,0.001401,-0.3625,0.9899,-0.0377,9.0,11.0,2.75,2.25,6.75,1.2,0.0,0,0.25,0,0,0,0,0,4,0,1,0.8217
9086022,2015-07-21,09,4,0,0.75,0.75,4,9,1344.0,F02D23,7,12,0,3,31052,255,30797,302092,1813,300279,0.7083,0.6,0.001181,0.00375,-0.55,0.8778,0.0522,5.0,15.0,1.0,4.0,4.0,0.5,0.0,1,0.8,1,1,1,1,1,1,1,0,0.7179
9086036,2015-07-21,09,4,0,0.5850340136054422,0.8662131519274376,21,1,1820.0,F02M33,4,20,1,2,11081,235,10846,56914,1656,55258,0.6889,0.5909,0.001543,0.01719,0.405,0.9247,0.0621,10.3333,9.6667,3.0,2.0,-0.6667,1.25,0.25,1,0.2667,0,1,1,1,1,3,0,1,0.7266
9086126,2015-07-21,07,1,0,0.7288888888888889,0.8533333333333333,15,3,2919.0,B60K1,8,19,0,2,7747,1122,6625,51596,8473,43123,0.7778,0.65,0.001173,0.0,0.5875,0.7419,0.0693,17.0,3.0,3.0,2.0,20.0,2.0,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6308
9090243,2015-07-28,07,0,0,,,0,1,,B60L9,10,16,0,3,40,2,38,0,0,0,0.7889,0.5,0.001543,0.0,-0.57,0.6771,0.1719,16.0,4.0,4.0,1.0,20.0,3.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7888
9091200,2015-07-28,09,0,0,0.7681660899653979,0.7681660899653979,19,6,9821.0,F02B33,8,12,0,4,8768,303,8465,45302,1452,43850,0.6944,0.55,0.001358,0.0025,-0.475,0.8778,0.0815,9.0,11.0,2.5,2.5,7.5,0.3333,0.0,1,0.4,1,1,1,1,1,2,0,1,0.7237
9091203,2015-07-28,01,0,0,,,0,0,,F01N5,10,12,0,2,97,1,96,195,1,194,0.7889,0.65,0.002099,0.0,0.5625,0.6971,0.1142,17.0,3.0,3.0,2.0,20.0,2.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.689
9091223,2015-07-28,"08,09",3,0,0.6122448979591837,0.8163265306122449,7,2,5047.0,F02B33,5,17,0,1,10234,654,9580,110514,7830,102684,0.7763,0.625,0.000473,0.000625,-0.667,0.7372,0.1305,12.0,8.0,3.0,2.0,15.0,3.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7222
9091228,2015-07-28,08,0,0,,,3,0,,F02D41,2,17,0,3,8625,824,7801,14196,1870,12326,0.7,0.575,0.002,0.002625,0.1042,0.9544,-0.0357,10.0,10.0,2.5,2.5,5.5,1.6667,0.0,0,0.1,0,0,0,0,1,2,0,1,0.7726
9091238,2015-07-28,13,1,0,0.8878107473461546,0.969900444409944,246,14,5470.5,B05B1,7,13,1,2,93,4,89,201,8,193,0.7778,0.65,0.000617,0.0,-0.7,0.7219,0.1139,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7645
9091243,2015-07-28,01,0,0,0.6666666666666667,0.6666666666666667,3,1,2177.0,B60R22,7,16,0,1,254,31,223,440,48,392,0.75,0.5813,0.0,0.003086,-0.3933,0.9576,-0.0359,8.0,12.0,2.0,3.0,10.0,1.0,0.0,0,0.4,0,0,0,0,0,1,1,0,0.7588
9091615,2015-07-28,01,0,0,0.6111111111111112,0.7638888888888888,12,0,5586.0,F02D41,2,10,0,3,738,72,666,408,37,371,0.7167,0.5857,0.002222,0.004082,0.2208,0.9414,-0.0184,9.0,11.0,3.0,2.0,8.0,1.5,0.0,0,0.2,0,1,0,0,0,1,1,0,0.7021
9096116,2015-08-04,01,1,0,0.7777777777777777,0.8333333333333333,6,4,1984.5,F02G3,4,11,0,3,707,56,651,2789,199,2590,0.7167,0.5929,0.002222,0.003163,0.175,0.9458,-0.0286,8.0,12.0,3.0,2.0,9.0,1.5,0.0,0,0.2,0,0,0,1,0,1,1,0,0.7344
9097173,2015-08-04,09,0,0,0.6399999999999999,0.72,10,2,11431.0,F02D23,5,1,0,2,1290,166,1124,3859,286,3573,0.7167,0.5857,0.000556,0.001939,0.0292,0.9544,-0.0319,8.0,12.0,2.0,3.0,10.0,1.0,0.0,0,0.2,1,0,0,0,0,1,1,0,0.7174
9097175,2015-08-04,09,0,0,0.65625,0.75,8,1,4494.0,F02D23,9,5,0,1,18059,1279,16780,130327,10444,119883,0.675,0.5679,0.000625,0.003074,0.52,0.9341,0.063,9.3333,10.6667,2.6667,2.3333,4.6667,0.75,0.0,0,0.3333,0,0,0,0,1,3,0,1,0.67
9097176,2015-08-04,09,1,0,,,0,3,,F02D23,3,6,0,1,1290,166,1124,3859,286,3573,0.7214,0.5167,0.002755,0.000556,-0.4767,0.8565,0.0665,8.0,12.0,2.0,3.0,10.0,3.0,0.0,1,0.6,1,1,1,1,1,1,1,0,0.661
9097177,2015-08-04,09,0,0,0.0,0.5,2,0,3661.0,F02D23,3,5,0,1,1578,184,1394,14259,835,13424,0.71,0.6,0.0014,0.003,0.075,0.9576,-0.0454,9.0,11.0,2.0,3.0,9.0,1.3333,0.0,0,0.1,0,0,0,1,0,2,0,1,0.7993
9097190,2015-08-04,08,1,0,0.3199999999999998,0.72,5,1,5943.0,F02M25,10,8,0,1,18059,1279,16780,130327,10444,119883,0.7889,0.6,0.001543,0.0,-0.67,0.6771,0.1661,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7048
9097191,2015-08-04,08,3,0,0.6666666666666667,0.6666666666666667,3,0,5642.0,G01K1,6,20,0,3,8663,828,7835,14330,1877,12453,0.7,0.5667,0.002143,0.003889,0.2125,0.9235,-0.0382,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.2,1,0,1,1,1,1,1,0,0.7598
9097215,2015-08-04,08,1,0,0.6111111111111112,0.7777777777777777,6,0,3846.5,F02M25,2,6,1,5,3702,303,3399,8688,437,8251,0.7214,0.5333,0.004184,0.002222,-0.4933,0.8492,0.0695,8.0,12.0,3.0,2.0,9.0,1.5,0.0,1,0.6,1,1,1,1,1,1,1,0,0.7542
9097224,2015-08-04,13,1,0,0.7229488703923901,0.9357907253269916,58,6,2439.5,F02M43,4,16,0,3,8663,828,7835,14330,1877,12453,0.76,0.0,0.0014,0.0,-0.04,0.7538,0.0715,16.0,4.0,4.0,1.0,20.0,1.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7171
